Scale, Error, Expectation
5.7025e+06, 2.33007e-10, -11.0522
5.703e+06, 2.32987e-10, -11.0519
5.7035e+06, 2.32967e-10, -11.0517
5.704e+06, 2.32946e-10, -11.0514
5.7045e+06, 2.32926e-10, -11.0512
5.705e+06, 2.32905e-10, -11.0509
5.7055e+06, 2.32885e-10, -11.0507
5.706e+06, 2.32865e-10, -11.0504
5.7065e+06, 2.32844e-10, -11.0502
5.707e+06, 2.32824e-10, -11.0499
5.7075e+06, 2.32803e-10, -11.0497
5.708e+06, 2.32783e-10, -11.0494
5.7085e+06, 2.32763e-10, -11.0492
5.709e+06, 2.32742e-10, -11.0489
5.7095e+06, 2.32722e-10, -11.0487
5.71e+06, 2.32701e-10, -11.0484
5.7105e+06, 2.32681e-10, -11.0482
5.711e+06, 2.32661e-10, -11.0479
5.7115e+06, 2.3264e-10, -11.0477
5.712e+06, 2.3262e-10, -11.0474
5.7125e+06, 2.326e-10, -11.0472
5.713e+06, 2.32579e-10, -11.0469
5.7135e+06, 2.32559e-10, -11.0467
5.714e+06, 2.32538e-10, -11.0464
5.7145e+06, 2.32518e-10, -11.0462
5.715e+06, 2.32498e-10, -11.0459
5.7155e+06, 2.32477e-10, -11.0457
5.716e+06, 2.32457e-10, -11.0454
5.7165e+06, 2.32437e-10, -11.0452
5.717e+06, 2.32416e-10, -11.0449
5.7175e+06, 2.32396e-10, -11.0447
5.718e+06, 2.32376e-10, -11.0444
5.7185e+06, 2.32355e-10, -11.0442
5.719e+06, 2.32335e-10, -11.0439
5.7195e+06, 2.32315e-10, -11.0437
5.72e+06, 2.32295e-10, -11.0434
5.7205e+06, 2.32274e-10, -11.0432
5.721e+06, 2.32254e-10, -11.0429
5.7215e+06, 2.32234e-10, -11.0427
5.722e+06, 2.32213e-10, -11.0424
5.7225e+06, 2.32193e-10, -11.0422
5.723e+06, 2.32173e-10, -11.0419
5.7235e+06, 2.32152e-10, -11.0417
5.724e+06, 2.32132e-10, -11.0414
5.7245e+06, 2.32112e-10, -11.0412
5.725e+06, 2.32092e-10, -11.0409
5.7255e+06, 2.32071e-10, -11.0406
5.726e+06, 2.32051e-10, -11.0404
5.7265e+06, 2.32031e-10, -11.0401
5.727e+06, 2.32011e-10, -11.0399
5.7275e+06, 2.3199e-10, -11.0396
5.728e+06, 2.3197e-10, -11.0394
5.7285e+06, 2.3195e-10, -11.0391
5.729e+06, 2.3193e-10, -11.0389
5.7295e+06, 2.31909e-10, -11.0386
5.73e+06, 2.31889e-10, -11.0384
5.7305e+06, 2.31869e-10, -11.0381
5.731e+06, 2.31849e-10, -11.0379
5.7315e+06, 2.31828e-10, -11.0376
5.732e+06, 2.31808e-10, -11.0374
5.7325e+06, 2.31788e-10, -11.0371
5.733e+06, 2.31768e-10, -11.0369
5.7335e+06, 2.31748e-10, -11.0366
5.734e+06, 2.31727e-10, -11.0364
5.7345e+06, 2.31707e-10, -11.0361
5.735e+06, 2.31687e-10, -11.0359
5.7355e+06, 2.31667e-10, -11.0356
5.736e+06, 2.31647e-10, -11.0354
5.7365e+06, 2.31626e-10, -11.0351
5.737e+06, 2.31606e-10, -11.0348
5.7375e+06, 2.31586e-10, -11.0346
5.738e+06, 2.31566e-10, -11.0343
5.7385e+06, 2.31546e-10, -11.0341
5.739e+06, 2.31525e-10, -11.0338
5.7395e+06, 2.31505e-10, -11.0336
5.74e+06, 2.31485e-10, -11.0333
5.7405e+06, 2.31465e-10, -11.0331
5.741e+06, 2.31445e-10, -11.0328
5.7415e+06, 2.31425e-10, -11.0326
5.742e+06, 2.31405e-10, -11.0323
5.7425e+06, 2.31384e-10, -11.0321
5.743e+06, 2.31364e-10, -11.0318
5.7435e+06, 2.31344e-10, -11.0315
5.744e+06, 2.31324e-10, -11.0313
5.7445e+06, 2.31304e-10, -11.031
5.745e+06, 2.31284e-10, -11.0308
5.7455e+06, 2.31264e-10, -11.0305
5.746e+06, 2.31243e-10, -11.0303
5.7465e+06, 2.31223e-10, -11.03
5.747e+06, 2.31203e-10, -11.0298
5.7475e+06, 2.31183e-10, -11.0295
5.748e+06, 2.31163e-10, -11.0293
5.7485e+06, 2.31143e-10, -11.029
5.749e+06, 2.31123e-10, -11.0288
5.7495e+06, 2.31103e-10, -11.0285
5.75e+06, 2.31083e-10, -11.0282
5.7505e+06, 2.31062e-10, -11.028
5.751e+06, 2.31042e-10, -11.0278
5.7515e+06, 2.31022e-10, -11.0275
5.752e+06, 2.31002e-10, -11.0272
5.7525e+06, 2.30982e-10, -11.027
5.753e+06, 2.30962e-10, -11.0267
5.7535e+06, 2.30942e-10, -11.0265
5.754e+06, 2.30922e-10, -11.0262
5.7545e+06, 2.30902e-10, -11.026
5.755e+06, 2.30882e-10, -11.0257
5.7555e+06, 2.30862e-10, -11.0255
5.756e+06, 2.30842e-10, -11.0252
5.7565e+06, 2.30822e-10, -11.0249
5.757e+06, 2.30802e-10, -11.0247
5.7575e+06, 2.30782e-10, -11.0244
5.758e+06, 2.30762e-10, -11.0242
5.7585e+06, 2.30741e-10, -11.0239
5.759e+06, 2.30721e-10, -11.0237
5.7595e+06, 2.30701e-10, -11.0234
5.76e+06, 2.30681e-10, -11.0231
5.7605e+06, 2.30661e-10, -11.0229
5.761e+06, 2.30641e-10, -11.0226
5.7615e+06, 2.30621e-10, -11.0224
5.762e+06, 2.30601e-10, -11.0221
5.7625e+06, 2.30581e-10, -11.0219
5.763e+06, 2.30561e-10, -11.0216
5.7635e+06, 2.30541e-10, -11.0214
5.764e+06, 2.30521e-10, -11.0211
5.7645e+06, 2.30501e-10, -11.0208
5.765e+06, 2.30481e-10, -11.0206
5.7655e+06, 2.30461e-10, -11.0203
5.766e+06, 2.30441e-10, -11.0201
5.7665e+06, 2.30421e-10, -11.0198
5.767e+06, 2.30401e-10, -11.0196
5.7675e+06, 2.30381e-10, -11.0193
5.768e+06, 2.30361e-10, -11.0191
5.7685e+06, 2.30341e-10, -11.0188
5.769e+06, 2.30322e-10, -11.0185
5.7695e+06, 2.30302e-10, -11.0183
5.77e+06, 2.30282e-10, -11.018
5.7705e+06, 2.30262e-10, -11.0178
5.771e+06, 2.30242e-10, -11.0175
5.7715e+06, 2.30222e-10, -11.0173
5.772e+06, 2.30202e-10, -11.017
5.7725e+06, 2.30182e-10, -11.0168
5.773e+06, 2.30162e-10, -11.0165
5.7735e+06, 2.30142e-10, -11.0162
5.774e+06, 2.30122e-10, -11.016
5.7745e+06, 2.30102e-10, -11.0157
5.775e+06, 2.30082e-10, -11.0155
5.7755e+06, 2.30062e-10, -11.0152
5.776e+06, 2.30042e-10, -11.0149
5.7765e+06, 2.30022e-10, -11.0147
5.777e+06, 2.30003e-10, -11.0144
5.7775e+06, 2.29983e-10, -11.0142
5.778e+06, 2.29963e-10, -11.0139
5.7785e+06, 2.29943e-10, -11.0137
5.779e+06, 2.29923e-10, -11.0134
5.7795e+06, 2.29903e-10, -11.0132
5.78e+06, 2.29883e-10, -11.0129
5.7805e+06, 2.29863e-10, -11.0126
5.781e+06, 2.29843e-10, -11.0124
5.7815e+06, 2.29824e-10, -11.0121
5.782e+06, 2.29804e-10, -11.0119
5.7825e+06, 2.29784e-10, -11.0116
5.783e+06, 2.29764e-10, -11.0113
5.7835e+06, 2.29744e-10, -11.0111
5.784e+06, 2.29724e-10, -11.0108
5.7845e+06, 2.29704e-10, -11.0106
5.785e+06, 2.29684e-10, -11.0103
5.7855e+06, 2.29665e-10, -11.0101
5.786e+06, 2.29645e-10, -11.0098
5.7865e+06, 2.29625e-10, -11.0095
5.787e+06, 2.29605e-10, -11.0093
5.7875e+06, 2.29585e-10, -11.009
5.788e+06, 2.29565e-10, -11.0088
5.7885e+06, 2.29546e-10, -11.0085
5.789e+06, 2.29526e-10, -11.0083
5.7895e+06, 2.29506e-10, -11.008
5.79e+06, 2.29486e-10, -11.0077
5.7905e+06, 2.29466e-10, -11.0075
5.791e+06, 2.29447e-10, -11.0072
5.7915e+06, 2.29427e-10, -11.007
5.792e+06, 2.29407e-10, -11.0067
5.7925e+06, 2.29387e-10, -11.0064
5.793e+06, 2.29367e-10, -11.0062
5.7935e+06, 2.29348e-10, -11.0059
5.794e+06, 2.29328e-10, -11.0057
5.7945e+06, 2.29308e-10, -11.0054
5.795e+06, 2.29288e-10, -11.0051
5.7955e+06, 2.29268e-10, -11.0049
5.796e+06, 2.29249e-10, -11.0046
5.7965e+06, 2.29229e-10, -11.0044
5.797e+06, 2.29209e-10, -11.0041
5.7975e+06, 2.29189e-10, -11.0038
5.798e+06, 2.2917e-10, -11.0036
5.7985e+06, 2.2915e-10, -11.0033
5.799e+06, 2.2913e-10, -11.0031
5.7995e+06, 2.2911e-10, -11.0028
5.8e+06, 2.2909e-10, -11.0026
5.8005e+06, 2.29071e-10, -11.0023
5.801e+06, 2.29051e-10, -11.002
5.8015e+06, 2.29031e-10, -11.0018
5.802e+06, 2.29012e-10, -11.0015
5.8025e+06, 2.28992e-10, -11.0012
5.803e+06, 2.28972e-10, -11.001
5.8035e+06, 2.28952e-10, -11.0007
5.804e+06, 2.28933e-10, -11.0005
5.8045e+06, 2.28913e-10, -11.0002
5.805e+06, 2.28893e-10, -11
5.8055e+06, 2.28873e-10, -10.9997
5.806e+06, 2.28854e-10, -10.9994
5.8065e+06, 2.28834e-10, -10.9992
5.807e+06, 2.28814e-10, -10.9989
5.8075e+06, 2.28795e-10, -10.9986
5.808e+06, 2.28775e-10, -10.9984
5.8085e+06, 2.28755e-10, -10.9981
5.809e+06, 2.28736e-10, -10.9979
5.8095e+06, 2.28716e-10, -10.9976
5.81e+06, 2.28696e-10, -10.9974
5.8105e+06, 2.28676e-10, -10.9971
5.811e+06, 2.28657e-10, -10.9968
5.8115e+06, 2.28637e-10, -10.9966
5.812e+06, 2.28617e-10, -10.9963
5.8125e+06, 2.28598e-10, -10.996
5.813e+06, 2.28578e-10, -10.9958
5.8135e+06, 2.28558e-10, -10.9955
5.814e+06, 2.28539e-10, -10.9953
5.8145e+06, 2.28519e-10, -10.995
5.815e+06, 2.285e-10, -10.9947
5.8155e+06, 2.2848e-10, -10.9945
5.816e+06, 2.2846e-10, -10.9942
5.8165e+06, 2.28441e-10, -10.994
5.817e+06, 2.28421e-10, -10.9937
5.8175e+06, 2.28401e-10, -10.9934
5.818e+06, 2.28382e-10, -10.9932
5.8185e+06, 2.28362e-10, -10.9929
5.819e+06, 2.28342e-10, -10.9926
5.8195e+06, 2.28323e-10, -10.9924
5.82e+06, 2.28303e-10, -10.9921
5.8205e+06, 2.28284e-10, -10.9919
5.821e+06, 2.28264e-10, -10.9916
5.8215e+06, 2.28244e-10, -10.9913
5.822e+06, 2.28225e-10, -10.9911
5.8225e+06, 2.28205e-10, -10.9908
5.823e+06, 2.28186e-10, -10.9906
5.8235e+06, 2.28166e-10, -10.9903
5.824e+06, 2.28146e-10, -10.99
5.8245e+06, 2.28127e-10, -10.9898
5.825e+06, 2.28107e-10, -10.9895
5.8255e+06, 2.28088e-10, -10.9892
5.826e+06, 2.28068e-10, -10.989
5.8265e+06, 2.28049e-10, -10.9887
5.827e+06, 2.28029e-10, -10.9885
5.8275e+06, 2.28009e-10, -10.9882
5.828e+06, 2.2799e-10, -10.9879
5.8285e+06, 2.2797e-10, -10.9877
5.829e+06, 2.27951e-10, -10.9874
5.8295e+06, 2.27931e-10, -10.9871
5.83e+06, 2.27912e-10, -10.9869
5.8305e+06, 2.27892e-10, -10.9866
5.831e+06, 2.27873e-10, -10.9864
5.8315e+06, 2.27853e-10, -10.9861
5.832e+06, 2.27833e-10, -10.9858
5.8325e+06, 2.27814e-10, -10.9856
5.833e+06, 2.27794e-10, -10.9853
5.8335e+06, 2.27775e-10, -10.985
5.834e+06, 2.27755e-10, -10.9848
5.8345e+06, 2.27736e-10, -10.9845
5.835e+06, 2.27716e-10, -10.9843
5.8355e+06, 2.27697e-10, -10.984
5.836e+06, 2.27677e-10, -10.9837
5.8365e+06, 2.27658e-10, -10.9835
5.837e+06, 2.27638e-10, -10.9832
5.8375e+06, 2.27619e-10, -10.9829
5.838e+06, 2.27599e-10, -10.9827
5.8385e+06, 2.2758e-10, -10.9824
5.839e+06, 2.2756e-10, -10.9821
5.8395e+06, 2.27541e-10, -10.9819
5.84e+06, 2.27521e-10, -10.9816
5.8405e+06, 2.27502e-10, -10.9814
5.841e+06, 2.27482e-10, -10.9811
5.8415e+06, 2.27463e-10, -10.9808
5.842e+06, 2.27443e-10, -10.9806
5.8425e+06, 2.27424e-10, -10.9803
5.843e+06, 2.27405e-10, -10.98
5.8435e+06, 2.27385e-10, -10.9798
5.844e+06, 2.27366e-10, -10.9795
5.8445e+06, 2.27346e-10, -10.9792
5.845e+06, 2.27327e-10, -10.979
5.8455e+06, 2.27307e-10, -10.9787
5.846e+06, 2.27288e-10, -10.9784
5.8465e+06, 2.27268e-10, -10.9782
5.847e+06, 2.27249e-10, -10.9779
5.8475e+06, 2.2723e-10, -10.9777
5.848e+06, 2.2721e-10, -10.9774
5.8485e+06, 2.27191e-10, -10.9771
5.849e+06, 2.27171e-10, -10.9769
5.8495e+06, 2.27152e-10, -10.9766
5.85e+06, 2.27132e-10, -10.9763
5.8505e+06, 2.27113e-10, -10.9761
5.851e+06, 2.27094e-10, -10.9758
5.8515e+06, 2.27074e-10, -10.9755
5.852e+06, 2.27055e-10, -10.9753
5.8525e+06, 2.27035e-10, -10.975
5.853e+06, 2.27016e-10, -10.9747
5.8535e+06, 2.26997e-10, -10.9745
5.854e+06, 2.26977e-10, -10.9742
5.8545e+06, 2.26958e-10, -10.9739
5.855e+06, 2.26938e-10, -10.9737
5.8555e+06, 2.26919e-10, -10.9734
5.856e+06, 2.269e-10, -10.9731
5.8565e+06, 2.2688e-10, -10.9729
5.857e+06, 2.26861e-10, -10.9726
5.8575e+06, 2.26842e-10, -10.9724
5.858e+06, 2.26822e-10, -10.9721
5.8585e+06, 2.26803e-10, -10.9718
5.859e+06, 2.26784e-10, -10.9716
5.8595e+06, 2.26764e-10, -10.9713
5.86e+06, 2.26745e-10, -10.971
5.8605e+06, 2.26725e-10, -10.9708
5.861e+06, 2.26706e-10, -10.9705
5.8615e+06, 2.26687e-10, -10.9702
5.862e+06, 2.26667e-10, -10.97
5.8625e+06, 2.26648e-10, -10.9697
5.863e+06, 2.26629e-10, -10.9694
5.8635e+06, 2.26609e-10, -10.9692
5.864e+06, 2.2659e-10, -10.9689
5.8645e+06, 2.26571e-10, -10.9686
5.865e+06, 2.26552e-10, -10.9684
5.8655e+06, 2.26532e-10, -10.9681
5.866e+06, 2.26513e-10, -10.9678
5.8665e+06, 2.26494e-10, -10.9676
5.867e+06, 2.26474e-10, -10.9673
5.8675e+06, 2.26455e-10, -10.967
5.868e+06, 2.26436e-10, -10.9668
5.8685e+06, 2.26416e-10, -10.9665
5.869e+06, 2.26397e-10, -10.9662
5.8695e+06, 2.26378e-10, -10.966
5.87e+06, 2.26359e-10, -10.9657
5.8705e+06, 2.26339e-10, -10.9654
5.871e+06, 2.2632e-10, -10.9652
5.8715e+06, 2.26301e-10, -10.9649
5.872e+06, 2.26281e-10, -10.9646
5.8725e+06, 2.26262e-10, -10.9644
5.873e+06, 2.26243e-10, -10.9641
5.8735e+06, 2.26224e-10, -10.9638
5.874e+06, 2.26204e-10, -10.9636
5.8745e+06, 2.26185e-10, -10.9633
5.875e+06, 2.26166e-10, -10.963
5.8755e+06, 2.26147e-10, -10.9628
5.876e+06, 2.26127e-10, -10.9625
5.8765e+06, 2.26108e-10, -10.9622
5.877e+06, 2.26089e-10, -10.962
5.8775e+06, 2.2607e-10, -10.9617
5.878e+06, 2.2605e-10, -10.9614
5.8785e+06, 2.26031e-10, -10.9612
5.879e+06, 2.26012e-10, -10.9609
5.8795e+06, 2.25993e-10, -10.9606
5.88e+06, 2.25974e-10, -10.9604
5.8805e+06, 2.25954e-10, -10.9601
5.881e+06, 2.25935e-10, -10.9598
5.8815e+06, 2.25916e-10, -10.9595
5.882e+06, 2.25897e-10, -10.9593
5.8825e+06, 2.25878e-10, -10.959
5.883e+06, 2.25858e-10, -10.9587
5.8835e+06, 2.25839e-10, -10.9585
5.884e+06, 2.2582e-10, -10.9582
5.8845e+06, 2.25801e-10, -10.9579
5.885e+06, 2.25782e-10, -10.9577
5.8855e+06, 2.25762e-10, -10.9574
5.886e+06, 2.25743e-10, -10.9571
5.8865e+06, 2.25724e-10, -10.9569
5.887e+06, 2.25705e-10, -10.9566
5.8875e+06, 2.25686e-10, -10.9563
5.888e+06, 2.25667e-10, -10.9561
5.8885e+06, 2.25647e-10, -10.9558
5.889e+06, 2.25628e-10, -10.9555
5.8895e+06, 2.25609e-10, -10.9553
5.89e+06, 2.2559e-10, -10.955
5.8905e+06, 2.25571e-10, -10.9547
5.891e+06, 2.25552e-10, -10.9544
5.8915e+06, 2.25533e-10, -10.9542
5.892e+06, 2.25513e-10, -10.9539
5.8925e+06, 2.25494e-10, -10.9536
5.893e+06, 2.25475e-10, -10.9534
5.8935e+06, 2.25456e-10, -10.9531
5.894e+06, 2.25437e-10, -10.9528
5.8945e+06, 2.25418e-10, -10.9526
5.895e+06, 2.25399e-10, -10.9523
5.8955e+06, 2.25379e-10, -10.952
5.896e+06, 2.2536e-10, -10.9517
5.8965e+06, 2.25341e-10, -10.9515
5.897e+06, 2.25322e-10, -10.9512
5.8975e+06, 2.25303e-10, -10.951
5.898e+06, 2.25284e-10, -10.9507
5.8985e+06, 2.25265e-10, -10.9504
5.899e+06, 2.25246e-10, -10.9501
5.8995e+06, 2.25227e-10, -10.9499
5.9e+06, 2.25208e-10, -10.9496
5.9005e+06, 2.25189e-10, -10.9493
5.901e+06, 2.25169e-10, -10.9491
5.9015e+06, 2.2515e-10, -10.9488
5.902e+06, 2.25131e-10, -10.9485
5.9025e+06, 2.25112e-10, -10.9483
5.903e+06, 2.25093e-10, -10.948
5.9035e+06, 2.25074e-10, -10.9477
5.904e+06, 2.25055e-10, -10.9474
5.9045e+06, 2.25036e-10, -10.9472
5.905e+06, 2.25017e-10, -10.9469
5.9055e+06, 2.24998e-10, -10.9466
5.906e+06, 2.24979e-10, -10.9464
5.9065e+06, 2.2496e-10, -10.9461
5.907e+06, 2.24941e-10, -10.9458
5.9075e+06, 2.24922e-10, -10.9455
5.908e+06, 2.24903e-10, -10.9453
5.9085e+06, 2.24884e-10, -10.945
5.909e+06, 2.24865e-10, -10.9447
5.9095e+06, 2.24846e-10, -10.9445
5.91e+06, 2.24827e-10, -10.9442
5.9105e+06, 2.24808e-10, -10.9439
5.911e+06, 2.24788e-10, -10.9436
5.9115e+06, 2.24769e-10, -10.9434
5.912e+06, 2.2475e-10, -10.9431
5.9125e+06, 2.24731e-10, -10.9428
5.913e+06, 2.24712e-10, -10.9426
5.9135e+06, 2.24693e-10, -10.9423
5.914e+06, 2.24674e-10, -10.942
5.9145e+06, 2.24655e-10, -10.9418
5.915e+06, 2.24636e-10, -10.9415
5.9155e+06, 2.24617e-10, -10.9412
5.916e+06, 2.24599e-10, -10.9409
5.9165e+06, 2.2458e-10, -10.9407
5.917e+06, 2.24561e-10, -10.9404
5.9175e+06, 2.24542e-10, -10.9401
5.918e+06, 2.24523e-10, -10.9398
5.9185e+06, 2.24504e-10, -10.9396
5.919e+06, 2.24485e-10, -10.9393
5.9195e+06, 2.24466e-10, -10.939
5.92e+06, 2.24447e-10, -10.9388
5.9205e+06, 2.24428e-10, -10.9385
5.921e+06, 2.24409e-10, -10.9382
5.9215e+06, 2.2439e-10, -10.9379
5.922e+06, 2.24371e-10, -10.9377
5.9225e+06, 2.24352e-10, -10.9374
5.923e+06, 2.24333e-10, -10.9371
5.9235e+06, 2.24314e-10, -10.9369
5.924e+06, 2.24295e-10, -10.9366
5.9245e+06, 2.24276e-10, -10.9363
5.925e+06, 2.24257e-10, -10.936
5.9255e+06, 2.24238e-10, -10.9358
5.926e+06, 2.2422e-10, -10.9355
5.9265e+06, 2.24201e-10, -10.9352
5.927e+06, 2.24182e-10, -10.9349
5.9275e+06, 2.24163e-10, -10.9347
5.928e+06, 2.24144e-10, -10.9344
5.9285e+06, 2.24125e-10, -10.9341
5.929e+06, 2.24106e-10, -10.9339
5.9295e+06, 2.24087e-10, -10.9336
5.93e+06, 2.24068e-10, -10.9333
5.9305e+06, 2.24049e-10, -10.933
5.931e+06, 2.2403e-10, -10.9328
5.9315e+06, 2.24012e-10, -10.9325
5.932e+06, 2.23993e-10, -10.9322
5.9325e+06, 2.23974e-10, -10.932
5.933e+06, 2.23955e-10, -10.9317
5.9335e+06, 2.23936e-10, -10.9314
5.934e+06, 2.23917e-10, -10.9311
5.9345e+06, 2.23898e-10, -10.9309
5.935e+06, 2.23879e-10, -10.9306
5.9355e+06, 2.23861e-10, -10.9303
5.936e+06, 2.23842e-10, -10.93
5.9365e+06, 2.23823e-10, -10.9298
5.937e+06, 2.23804e-10, -10.9295
5.9375e+06, 2.23785e-10, -10.9292
5.938e+06, 2.23766e-10, -10.9289
5.9385e+06, 2.23748e-10, -10.9287
5.939e+06, 2.23729e-10, -10.9284
5.9395e+06, 2.2371e-10, -10.9281
5.94e+06, 2.23691e-10, -10.9278
5.9405e+06, 2.23672e-10, -10.9276
5.941e+06, 2.23653e-10, -10.9273
5.9415e+06, 2.23635e-10, -10.927
5.942e+06, 2.23616e-10, -10.9267
5.9425e+06, 2.23597e-10, -10.9265
5.943e+06, 2.23578e-10, -10.9262
5.9435e+06, 2.23559e-10, -10.9259
5.944e+06, 2.23541e-10, -10.9257
5.9445e+06, 2.23522e-10, -10.9254
5.945e+06, 2.23503e-10, -10.9251
5.9455e+06, 2.23484e-10, -10.9248
5.946e+06, 2.23465e-10, -10.9246
5.9465e+06, 2.23447e-10, -10.9243
5.947e+06, 2.23428e-10, -10.924
5.9475e+06, 2.23409e-10, -10.9237
5.948e+06, 2.2339e-10, -10.9235
5.9485e+06, 2.23371e-10, -10.9232
5.949e+06, 2.23353e-10, -10.9229
5.9495e+06, 2.23334e-10, -10.9226
5.95e+06, 2.23315e-10, -10.9224
5.9505e+06, 2.23296e-10, -10.9221
5.951e+06, 2.23278e-10, -10.9218
5.9515e+06, 2.23259e-10, -10.9215
5.952e+06, 2.2324e-10, -10.9213
5.9525e+06, 2.23221e-10, -10.921
5.953e+06, 2.23203e-10, -10.9207
5.9535e+06, 2.23184e-10, -10.9204
5.954e+06, 2.23165e-10, -10.9202
5.9545e+06, 2.23146e-10, -10.9199
5.955e+06, 2.23128e-10, -10.9196
5.9555e+06, 2.23109e-10, -10.9193
5.956e+06, 2.2309e-10, -10.9191
5.9565e+06, 2.23071e-10, -10.9188
5.957e+06, 2.23053e-10, -10.9185
5.9575e+06, 2.23034e-10, -10.9182
5.958e+06, 2.23015e-10, -10.9179
5.9585e+06, 2.22997e-10, -10.9177
5.959e+06, 2.22978e-10, -10.9174
5.9595e+06, 2.22959e-10, -10.9171
5.96e+06, 2.2294e-10, -10.9169
5.9605e+06, 2.22922e-10, -10.9166
5.961e+06, 2.22903e-10, -10.9163
5.9615e+06, 2.22884e-10, -10.916
5.962e+06, 2.22866e-10, -10.9157
5.9625e+06, 2.22847e-10, -10.9155
5.963e+06, 2.22828e-10, -10.9152
5.9635e+06, 2.2281e-10, -10.9149
5.964e+06, 2.22791e-10, -10.9146
5.9645e+06, 2.22772e-10, -10.9144
5.965e+06, 2.22754e-10, -10.9141
5.9655e+06, 2.22735e-10, -10.9138
5.966e+06, 2.22716e-10, -10.9135
5.9665e+06, 2.22698e-10, -10.9133
5.967e+06, 2.22679e-10, -10.913
5.9675e+06, 2.2266e-10, -10.9127
5.968e+06, 2.22642e-10, -10.9124
5.9685e+06, 2.22623e-10, -10.9122
5.969e+06, 2.22604e-10, -10.9119
5.9695e+06, 2.22586e-10, -10.9116
5.97e+06, 2.22567e-10, -10.9113
5.9705e+06, 2.22548e-10, -10.911
5.971e+06, 2.2253e-10, -10.9108
5.9715e+06, 2.22511e-10, -10.9105
5.972e+06, 2.22492e-10, -10.9102
5.9725e+06, 2.22474e-10, -10.9099
5.973e+06, 2.22455e-10, -10.9096
5.9735e+06, 2.22437e-10, -10.9094
5.974e+06, 2.22418e-10, -10.9091
5.9745e+06, 2.22399e-10, -10.9088
5.975e+06, 2.22381e-10, -10.9085
5.9755e+06, 2.22362e-10, -10.9083
5.976e+06, 2.22344e-10, -10.908
5.9765e+06, 2.22325e-10, -10.9077
5.977e+06, 2.22306e-10, -10.9074
5.9775e+06, 2.22288e-10, -10.9072
5.978e+06, 2.22269e-10, -10.9069
5.9785e+06, 2.22251e-10, -10.9066
5.979e+06, 2.22232e-10, -10.9063
5.9795e+06, 2.22213e-10, -10.906
5.98e+06, 2.22195e-10, -10.9058
5.9805e+06, 2.22176e-10, -10.9055
5.981e+06, 2.22158e-10, -10.9052
5.9815e+06, 2.22139e-10, -10.9049
5.982e+06, 2.2212e-10, -10.9047
5.9825e+06, 2.22102e-10, -10.9044
5.983e+06, 2.22083e-10, -10.9041
5.9835e+06, 2.22065e-10, -10.9038
5.984e+06, 2.22046e-10, -10.9035
5.9845e+06, 2.22028e-10, -10.9033
5.985e+06, 2.22009e-10, -10.903
5.9855e+06, 2.21991e-10, -10.9027
5.986e+06, 2.21972e-10, -10.9024
5.9865e+06, 2.21954e-10, -10.9022
5.987e+06, 2.21935e-10, -10.9019
5.9875e+06, 2.21916e-10, -10.9016
5.988e+06, 2.21898e-10, -10.9013
5.9885e+06, 2.21879e-10, -10.901
5.989e+06, 2.21861e-10, -10.9008
5.9895e+06, 2.21842e-10, -10.9005
5.99e+06, 2.21824e-10, -10.9002
5.9905e+06, 2.21805e-10, -10.8999
5.991e+06, 2.21787e-10, -10.8996
5.9915e+06, 2.21768e-10, -10.8994
5.992e+06, 2.2175e-10, -10.8991
5.9925e+06, 2.21731e-10, -10.8988
5.993e+06, 2.21713e-10, -10.8985
5.9935e+06, 2.21694e-10, -10.8982
5.994e+06, 2.21676e-10, -10.898
5.9945e+06, 2.21657e-10, -10.8977
5.995e+06, 2.21639e-10, -10.8974
5.9955e+06, 2.2162e-10, -10.8971
5.996e+06, 2.21602e-10, -10.8968
5.9965e+06, 2.21583e-10, -10.8966
5.997e+06, 2.21565e-10, -10.8963
5.9975e+06, 2.21546e-10, -10.896
5.998e+06, 2.21528e-10, -10.8957
5.9985e+06, 2.2151e-10, -10.8955
5.999e+06, 2.21491e-10, -10.8952
5.9995e+06, 2.21473e-10, -10.8949
6e+06, 2.21454e-10, -10.8946
6.0005e+06, 2.21436e-10, -10.8943
6.001e+06, 2.21417e-10, -10.894
6.0015e+06, 2.21399e-10, -10.8938
6.002e+06, 2.2138e-10, -10.8935
6.0025e+06, 2.21362e-10, -10.8932
6.003e+06, 2.21343e-10, -10.8929
6.0035e+06, 2.21325e-10, -10.8927
6.004e+06, 2.21307e-10, -10.8924
6.0045e+06, 2.21288e-10, -10.8921
6.005e+06, 2.2127e-10, -10.8918
6.0055e+06, 2.21251e-10, -10.8915
6.006e+06, 2.21233e-10, -10.8913
6.0065e+06, 2.21214e-10, -10.891
6.007e+06, 2.21196e-10, -10.8907
6.0075e+06, 2.21178e-10, -10.8904
6.008e+06, 2.21159e-10, -10.8901
6.0085e+06, 2.21141e-10, -10.8899
6.009e+06, 2.21122e-10, -10.8896
6.0095e+06, 2.21104e-10, -10.8893
6.01e+06, 2.21086e-10, -10.889
6.0105e+06, 2.21067e-10, -10.8887
6.011e+06, 2.21049e-10, -10.8884
6.0115e+06, 2.2103e-10, -10.8882
6.012e+06, 2.21012e-10, -10.8879
6.0125e+06, 2.20994e-10, -10.8876
6.013e+06, 2.20975e-10, -10.8873
6.0135e+06, 2.20957e-10, -10.887
6.014e+06, 2.20939e-10, -10.8868
